"DATE_AND_TIME";"DATE";"TIME";"GAME";"RESULT";"ATTENDENCE";"STADIUM";"SEASON";"WEEKDAY";"HOME_OR_AWAY";"TEAM";"HOME_TEAM";"AWAY_TEAM";"OPPONENT";"HOME_GOALS";"AWAY_GOALS";"GOAL_FOR";"GOAL_AGAINST";"GOAL_DIFF";"GAMES_PLAYED";"POINTS";"W";"D";"L";"CUM_GOAL_FOR";"CUM_GOAL_AGAINST";"CUM_GOAL_DIFF";"CUM_GAMES_PLAYED";"CUM_POINTS";"CUM_W";"CUM_D";"CUM_L";"CUM_POSITION";"LATEST_POSITION_PER_SEASON"
2005-06-20 19:00:00;2005-06-20;"19:00";"Gefle IF - Landskrona BoIS";"0 - 0";4757;"Strömvallen";2005;"måndag";"HOME";"Gefle IF";"Gefle IF";"Landskrona BoIS";"Landskrona BoIS";0;0;0;0;0;1;1;0;1;0;9;16;-7;11;10;3;1;7;13;11
2005-06-19 17:00:00;2005-06-19;"17:00";"Örgryte IS - Assyriska Fören.";"2 - 0";3525;"Gamla Ullevi";2005;"söndag";"AWAY";"Assyriska Fören.";"Örgryte IS";"Assyriska Fören.";"Örgryte IS";2;0;0;2;-2;1;0;0;0;1;7;14;-7;11;7;2;1;8;14;14
2005-06-27 19:00:00;2005-06-27;"19:00";"Landskrona BoIS - Djurgården";"0 - 2";5257;"Landskrona IP";2005;"måndag";"AWAY";"Djurgården";"Landskrona BoIS";"Djurgården";"Landskrona BoIS";0;2;2;0;2;1;3;1;0;0;26;14;12;12;26;8;2;2;1;1
2005-06-27 19:00:00;2005-06-27;"19:00";"Kalmar FF - Örgryte IS";"2 - 1";5169;"Fredriksskans";2005;"måndag";"HOME";"Kalmar FF";"Kalmar FF";"Örgryte IS";"Örgryte IS";2;1;2;1;1;1;3;1;0;0;12;7;5;12;22;6;4;2;2;3
2005-06-27 19:00:00;2005-06-27;"19:00";"Malmö FF - BK Häcken";"2 - 1";15585;"Malmö Stadion";2005;"måndag";"HOME";"Malmö FF";"Malmö FF";"BK Häcken";"BK Häcken";2;1;2;1;1;1;3;1;0;0;15;12;3;12;22;7;1;4;3;5
2005-06-29 20:00:00;2005-06-29;"20:00";"IFK Göteborg - Halmstads BK";"4 - 0";10123;"Gamla Ullevi";2005;"onsdag";"HOME";"IFK Göteborg";"IFK Göteborg";"Halmstads BK";"Halmstads BK";4;0;4;0;4;1;3;1;0;0;15;9;6;12;20;5;5;2;4;2
2005-06-28 19:00:00;2005-06-28;"19:00";"Helsingborgs IF - GIF Sundsvall";"2 - 1";7574;"Olympia, Helsingborg";2005;"tisdag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"GIF Sundsvall";"GIF Sundsvall";2;1;2;1;1;1;3;1;0;0;19;18;1;12;20;6;2;4;5;6
2005-06-27 19:00:00;2005-06-27;"19:00";"Malmö FF - BK Häcken";"2 - 1";15585;"Malmö Stadion";2005;"måndag";"AWAY";"BK Häcken";"Malmö FF";"BK Häcken";"Malmö FF";2;1;1;2;-1;1;0;0;0;1;21;14;7;12;19;6;1;5;6;8
2005-06-26 17:00:00;2005-06-26;"17:00";"Assyriska Fören. - IF Elfsborg";"1 - 2";2011;"Bårsta IP";2005;"söndag";"AWAY";"IF Elfsborg";"Assyriska Fören.";"IF Elfsborg";"Assyriska Fören.";1;2;2;1;1;1;3;1;0;0;19;18;1;12;18;5;3;4;7;7
2005-06-29 20:00:00;2005-06-29;"20:00";"IFK Göteborg - Halmstads BK";"4 - 0";10123;"Gamla Ullevi";2005;"onsdag";"AWAY";"Halmstads BK";"IFK Göteborg";"Halmstads BK";"IFK Göteborg";4;0;0;4;-4;1;0;0;0;1;18;17;1;12;17;5;2;5;8;10
2005-06-26 17:00:00;2005-06-26;"17:00";"Hammarby - Gefle IF";"0 - 1";10219;"Söderstadion 1";2005;"söndag";"HOME";"Hammarby";"Hammarby";"Gefle IF";"Gefle IF";0;1;0;1;-1;1;0;0;0;1;13;15;-2;12;15;4;3;5;9;4
2005-06-27 19:00:00;2005-06-27;"19:00";"Kalmar FF - Örgryte IS";"2 - 1";5169;"Fredriksskans";2005;"måndag";"AWAY";"Örgryte IS";"Kalmar FF";"Örgryte IS";"Kalmar FF";2;1;1;2;-1;1;0;0;0;1;15;19;-4;12;14;4;2;6;10;9
2005-06-26 17:00:00;2005-06-26;"17:00";"Hammarby - Gefle IF";"0 - 1";10219;"Söderstadion 1";2005;"söndag";"AWAY";"Gefle IF";"Hammarby";"Gefle IF";"Hammarby";0;1;1;0;1;1;3;1;0;0;10;16;-6;12;13;4;1;7;11;11
2005-06-27 19:00:00;2005-06-27;"19:00";"Landskrona BoIS - Djurgården";"0 - 2";5257;"Landskrona IP";2005;"måndag";"HOME";"Landskrona BoIS";"Landskrona BoIS";"Djurgården";"Djurgården";0;2;0;2;-2;1;0;0;0;1;14;22;-8;12;13;3;4;5;12;12
2005-06-28 19:00:00;2005-06-28;"19:00";"Helsingborgs IF - GIF Sundsvall";"2 - 1";7574;"Olympia, Helsingborg";2005;"tisdag";"AWAY";"GIF Sundsvall";"Helsingborgs IF";"GIF Sundsvall";"Helsingborgs IF";2;1;1;2;-1;1;0;0;0;1;13;21;-8;12;10;3;1;8;13;13
2005-06-26 17:00:00;2005-06-26;"17:00";"Assyriska Fören. - IF Elfsborg";"1 - 2";2011;"Bårsta IP";2005;"söndag";"HOME";"Assyriska Fören.";"Assyriska Fören.";"IF Elfsborg";"IF Elfsborg";1;2;1;2;-1;1;0;0;0;1;8;16;-8;12;7;2;1;9;14;14
2005-07-11 19:00:00;2005-07-11;"19:00";"GIF Sundsvall - Djurgården";"1 - 1";7741;"Norrporten Arena";2005;"måndag";"AWAY";"Djurgården";"GIF Sundsvall";"Djurgården";"GIF Sundsvall";1;1;1;1;0;1;1;0;1;0;27;15;12;13;27;8;3;2;1;1
2005-07-06 19:00:00;2005-07-06;"19:00";"Gefle IF - IFK Göteborg";"0 - 2";7066;"Strömvallen";2005;"onsdag";"AWAY";"IFK Göteborg";"Gefle IF";"IFK Göteborg";"Gefle IF";0;2;2;0;2;1;3;1;0;0;17;9;8;13;23;6;5;2;2;2
2005-07-04 19:00:00;2005-07-04;"19:00";"Halmstads BK - Malmö FF";"0 - 0";11355;"Örjans Vall";2005;"måndag";"AWAY";"Malmö FF";"Halmstads BK";"Malmö FF";"Halmstads BK";0;0;0;0;0;1;1;0;1;0;15;12;3;13;23;7;2;4;3;5
2005-07-04 19:00:00;2005-07-04;"19:00";"Örgryte IS - Helsingborgs IF";"1 - 2";4337;"Gamla Ullevi";2005;"måndag";"AWAY";"Helsingborgs IF";"Örgryte IS";"Helsingborgs IF";"Örgryte IS";1;2;2;1;1;1;3;1;0;0;21;19;2;13;23;7;2;4;4;6
2005-07-04 20:00:00;2005-07-04;"20:00";"IF Elfsborg - Kalmar FF";"1 - 0";17070;"Borås Arena";2005;"måndag";"AWAY";"Kalmar FF";"IF Elfsborg";"Kalmar FF";"IF Elfsborg";1;0;0;1;-1;1;0;0;0;1;12;8;4;13;22;6;4;3;5;3
2005-07-04 20:00:00;2005-07-04;"20:00";"IF Elfsborg - Kalmar FF";"1 - 0";17070;"Borås Arena";2005;"måndag";"HOME";"IF Elfsborg";"IF Elfsborg";"Kalmar FF";"Kalmar FF";1;0;1;0;1;1;3;1;0;0;20;18;2;13;21;6;3;4;6;7
2005-07-03 17:00:00;2005-07-03;"17:00";"BK Häcken - Assyriska Fören.";"0 - 2";2139;"Rambergsvallen";2005;"söndag";"HOME";"BK Häcken";"BK Häcken";"Assyriska Fören.";"Assyriska Fören.";0;2;0;2;-2;1;0;0;0;1;21;16;5;13;19;6;1;6;7;8
2005-07-04 19:00:00;2005-07-04;"19:00";"Halmstads BK - Malmö FF";"0 - 0";11355;"Örjans Vall";2005;"måndag";"HOME";"Halmstads BK";"Halmstads BK";"Malmö FF";"Malmö FF";0;0;0;0;0;1;1;0;1;0;18;17;1;13;18;5;3;5;8;10
2005-07-03 17:00:00;2005-07-03;"17:00";"Landskrona BoIS - Hammarby";"0 - 3";5714;"Landskrona IP";2005;"söndag";"AWAY";"Hammarby";"Landskrona BoIS";"Hammarby";"Landskrona BoIS";0;3;3;0;3;1;3;1;0;0;16;15;1;13;18;5;3;5;9;4
2005-07-04 19:00:00;2005-07-04;"19:00";"Örgryte IS - Helsingborgs IF";"1 - 2";4337;"Gamla Ullevi";2005;"måndag";"HOME";"Örgryte IS";"Örgryte IS";"Helsingborgs IF";"Helsingborgs IF";1;2;1;2;-1;1;0;0;0;1;16;21;-5;13;14;4;2;7;10;9
2005-07-06 19:00:00;2005-07-06;"19:00";"Gefle IF - IFK Göteborg";"0 - 2";7066;"Strömvallen";2005;"onsdag";"HOME";"Gefle IF";"Gefle IF";"IFK Göteborg";"IFK Göteborg";0;2;0;2;-2;1;0;0;0;1;10;18;-8;13;13;4;1;8;11;11
2005-07-03 17:00:00;2005-07-03;"17:00";"Landskrona BoIS - Hammarby";"0 - 3";5714;"Landskrona IP";2005;"söndag";"HOME";"Landskrona BoIS";"Landskrona BoIS";"Hammarby";"Hammarby";0;3;0;3;-3;1;0;0;0;1;14;25;-11;13;13;3;4;6;12;12
2005-07-11 19:00:00;2005-07-11;"19:00";"GIF Sundsvall - Djurgården";"1 - 1";7741;"Norrporten Arena";2005;"måndag";"HOME";"GIF Sundsvall";"GIF Sundsvall";"Djurgården";"Djurgården";1;1;1;1;0;1;1;0;1;0;14;22;-8;13;11;3;2;8;13;13
2005-07-03 17:00:00;2005-07-03;"17:00";"BK Häcken - Assyriska Fören.";"0 - 2";2139;"Rambergsvallen";2005;"söndag";"AWAY";"Assyriska Fören.";"BK Häcken";"Assyriska Fören.";"BK Häcken";0;2;2;0;2;1;3;1;0;0;10;16;-6;13;10;3;1;9;14;14
2005-07-18 19:00:00;2005-07-18;"19:00";"Djurgården - GIF Sundsvall";"4 - 0";12878;"Stockholms Stadion 1";2005;"måndag";"HOME";"Djurgården";"Djurgården";"GIF Sundsvall";"GIF Sundsvall";4;0;4;0;4;1;3;1;0;0;31;15;16;14;30;9;3;2;1;1
2005-07-17 17:00:00;2005-07-17;"17:00";"Malmö FF - Halmstads BK";"2 - 1";17804;"Malmö Stadion";2005;"söndag";"HOME";"Malmö FF";"Malmö FF";"Halmstads BK";"Halmstads BK";2;1;2;1;1;1;3;1;0;0;17;13;4;14;26;8;2;4;2;5
2005-07-17 17:00:00;2005-07-17;"17:00";"Helsingborgs IF - Örgryte IS";"1 - 0";8784;"Olympia, Helsingborg";2005;"söndag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"Örgryte IS";"Örgryte IS";1;0;1;0;1;1;3;1;0;0;22;19;3;14;26;8;2;4;3;6
2005-07-20 19:00:00;2005-07-20;"19:00";"IFK Göteborg - Gefle IF";"0 - 1";8178;"Gamla Ullevi";2005;"onsdag";"HOME";"IFK Göteborg";"IFK Göteborg";"Gefle IF";"Gefle IF";0;1;0;1;-1;1;0;0;0;1;17;10;7;14;23;6;5;3;4;2
2005-07-18 19:00:00;2005-07-18;"19:00";"Kalmar FF - IF Elfsborg";"1 - 1";9465;"Fredriksskans";2005;"måndag";"HOME";"Kalmar FF";"Kalmar FF";"IF Elfsborg";"IF Elfsborg";1;1;1;1;0;1;1;0;1;0;13;9;4;14;23;6;5;3;5;3
2005-07-18 19:00:00;2005-07-18;"19:00";"Assyriska Fören. - BK Häcken";"0 - 1";2622;"Bårsta IP";2005;"måndag";"AWAY";"BK Häcken";"Assyriska Fören.";"BK Häcken";"Assyriska Fören.";0;1;1;0;1;1;3;1;0;0;22;16;6;14;22;7;1;6;6;8
2005-07-18 19:00:00;2005-07-18;"19:00";"Kalmar FF - IF Elfsborg";"1 - 1";9465;"Fredriksskans";2005;"måndag";"AWAY";"IF Elfsborg";"Kalmar FF";"IF Elfsborg";"Kalmar FF";1;1;1;1;0;1;1;0;1;0;21;19;2;14;22;6;4;4;7;7
2005-07-17 17:00:00;2005-07-17;"17:00";"Hammarby - Landskrona BoIS";"4 - 0";9120;"Söderstadion 1";2005;"söndag";"HOME";"Hammarby";"Hammarby";"Landskrona BoIS";"Landskrona BoIS";4;0;4;0;4;1;3;1;0;0;20;15;5;14;21;6;3;5;8;4
2005-07-17 17:00:00;2005-07-17;"17:00";"Malmö FF - Halmstads BK";"2 - 1";17804;"Malmö Stadion";2005;"söndag";"AWAY";"Halmstads BK";"Malmö FF";"Halmstads BK";"Malmö FF";2;1;1;2;-1;1;0;0;0;1;19;19;0;14;18;5;3;6;9;10
2005-07-20 19:00:00;2005-07-20;"19:00";"IFK Göteborg - Gefle IF";"0 - 1";8178;"Gamla Ullevi";2005;"onsdag";"AWAY";"Gefle IF";"IFK Göteborg";"Gefle IF";"IFK Göteborg";0;1;1;0;1;1;3;1;0;0;11;18;-7;14;16;5;1;8;10;11
2005-07-17 17:00:00;2005-07-17;"17:00";"Helsingborgs IF - Örgryte IS";"1 - 0";8784;"Olympia, Helsingborg";2005;"söndag";"AWAY";"Örgryte IS";"Helsingborgs IF";"Örgryte IS";"Helsingborgs IF";1;0;0;1;-1;1;0;0;0;1;16;22;-6;14;14;4;2;8;11;9
2005-07-17 17:00:00;2005-07-17;"17:00";"Hammarby - Landskrona BoIS";"4 - 0";9120;"Söderstadion 1";2005;"söndag";"AWAY";"Landskrona BoIS";"Hammarby";"Landskrona BoIS";"Hammarby";4;0;0;4;-4;1;0;0;0;1;14;29;-15;14;13;3;4;7;12;12
2005-07-18 19:00:00;2005-07-18;"19:00";"Djurgården - GIF Sundsvall";"4 - 0";12878;"Stockholms Stadion 1";2005;"måndag";"AWAY";"GIF Sundsvall";"Djurgården";"GIF Sundsvall";"Djurgården";4;0;0;4;-4;1;0;0;0;1;14;26;-12;14;11;3;2;9;13;13
2005-07-18 19:00:00;2005-07-18;"19:00";"Assyriska Fören. - BK Häcken";"0 - 1";2622;"Bårsta IP";2005;"måndag";"HOME";"Assyriska Fören.";"Assyriska Fören.";"BK Häcken";"BK Häcken";0;1;0;1;-1;1;0;0;0;1;10;17;-7;14;10;3;1;10;14;14
2005-07-27 19:00:00;2005-07-27;"19:00";"Djurgården - Landskrona BoIS";"0 - 1";12340;"Stockholms Stadion 1";2005;"onsdag";"HOME";"Djurgården";"Djurgården";"Landskrona BoIS";"Landskrona BoIS";0;1;0;1;-1;1;0;0;0;1;31;16;15;15;30;9;3;3;1;1
2005-07-24 17:00:00;2005-07-24;"17:00";"GIF Sundsvall - Helsingborgs IF";"1 - 1";4335;"Norrporten Arena";2005;"söndag";"AWAY";"Helsingborgs IF";"GIF Sundsvall";"Helsingborgs IF";"GIF Sundsvall";1;1;1;1;0;1;1;0;1;0;23;20;3;15;27;8;3;4;2;6
2005-07-28 20:00:00;2005-07-28;"20:00";"Halmstads BK - IFK Göteborg";"0 - 2";13928;"Örjans Vall";2005;"torsdag";"AWAY";"IFK Göteborg";"Halmstads BK";"IFK Göteborg";"Halmstads BK";0;2;2;0;2;1;3;1;0;0;19;10;9;15;26;7;5;3;3;2
2005-07-21 20:00:00;2005-07-21;"20:00";"BK Häcken - Malmö FF";"1 - 0";14803;"Ullevi";2005;"torsdag";"AWAY";"Malmö FF";"BK Häcken";"Malmö FF";"BK Häcken";1;0;0;1;-1;1;0;0;0;1;17;14;3;15;26;8;2;5;4;5
2005-07-21 20:00:00;2005-07-21;"20:00";"BK Häcken - Malmö FF";"1 - 0";14803;"Ullevi";2005;"torsdag";"HOME";"BK Häcken";"BK Häcken";"Malmö FF";"Malmö FF";1;0;1;0;1;1;3;1;0;0;23;16;7;15;25;8;1;6;5;8
2005-07-25 19:00:00;2005-07-25;"19:00";"Örgryte IS - Kalmar FF";"3 - 3";4012;"Gamla Ullevi";2005;"måndag";"AWAY";"Kalmar FF";"Örgryte IS";"Kalmar FF";"Örgryte IS";3;3;3;3;0;1;1;0;1;0;16;12;4;15;24;6;6;3;6;3
2005-07-25 19:00:00;2005-07-25;"19:00";"Gefle IF - Hammarby";"1 - 1";7211;"Strömvallen";2005;"måndag";"AWAY";"Hammarby";"Gefle IF";"Hammarby";"Gefle IF";1;1;1;1;0;1;1;0;1;0;21;16;5;15;22;6;4;5;7;4
2005-07-25 19:00:00;2005-07-25;"19:00";"IF Elfsborg - Assyriska Fören.";"1 - 3";11146;"Borås Arena";2005;"måndag";"HOME";"IF Elfsborg";"IF Elfsborg";"Assyriska Fören.";"Assyriska Fören.";1;3;1;3;-2;1;0;0;0;1;22;22;0;15;22;6;4;5;8;7
2005-07-28 20:00:00;2005-07-28;"20:00";"Halmstads BK - IFK Göteborg";"0 - 2";13928;"Örjans Vall";2005;"torsdag";"HOME";"Halmstads BK";"Halmstads BK";"IFK Göteborg";"IFK Göteborg";0;2;0;2;-2;1;0;0;0;1;19;21;-2;15;18;5;3;7;9;10
2005-07-25 19:00:00;2005-07-25;"19:00";"Gefle IF - Hammarby";"1 - 1";7211;"Strömvallen";2005;"måndag";"HOME";"Gefle IF";"Gefle IF";"Hammarby";"Hammarby";1;1;1;1;0;1;1;0;1;0;12;19;-7;15;17;5;2;8;10;11
2005-07-27 19:00:00;2005-07-27;"19:00";"Djurgården - Landskrona BoIS";"0 - 1";12340;"Stockholms Stadion 1";2005;"onsdag";"AWAY";"Landskrona BoIS";"Djurgården";"Landskrona BoIS";"Djurgården";0;1;1;0;1;1;3;1;0;0;15;29;-14;15;16;4;4;7;11;12
2005-07-25 19:00:00;2005-07-25;"19:00";"Örgryte IS - Kalmar FF";"3 - 3";4012;"Gamla Ullevi";2005;"måndag";"HOME";"Örgryte IS";"Örgryte IS";"Kalmar FF";"Kalmar FF";3;3;3;3;0;1;1;0;1;0;19;25;-6;15;15;4;3;8;12;9
2005-07-25 19:00:00;2005-07-25;"19:00";"IF Elfsborg - Assyriska Fören.";"1 - 3";11146;"Borås Arena";2005;"måndag";"AWAY";"Assyriska Fören.";"IF Elfsborg";"Assyriska Fören.";"IF Elfsborg";1;3;3;1;2;1;3;1;0;0;13;18;-5;15;13;4;1;10;13;14
2005-07-24 17:00:00;2005-07-24;"17:00";"GIF Sundsvall - Helsingborgs IF";"1 - 1";4335;"Norrporten Arena";2005;"söndag";"HOME";"GIF Sundsvall";"GIF Sundsvall";"Helsingborgs IF";"Helsingborgs IF";1;1;1;1;0;1;1;0;1;0;15;27;-12;15;12;3;3;9;14;13
2005-08-01 19:00:00;2005-08-01;"19:00";"Helsingborgs IF - Djurgården";"2 - 0";16000;"Olympia, Helsingborg";2005;"måndag";"AWAY";"Djurgården";"Helsingborgs IF";"Djurgården";"Helsingborgs IF";2;0;0;2;-2;1;0;0;0;1;31;18;13;16;30;9;3;4;1;1
2005-08-01 19:00:00;2005-08-01;"19:00";"Helsingborgs IF - Djurgården";"2 - 0";16000;"Olympia, Helsingborg";2005;"måndag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"Djurgården";"Djurgården";2;0;2;0;2;1;3;1;0;0;25;20;5;16;30;9;3;4;2;6
2005-08-01 19:00:00;2005-08-01;"19:00";"IFK Göteborg - BK Häcken";"1 - 0";13469;"Gamla Ullevi";2005;"måndag";"HOME";"IFK Göteborg";"IFK Göteborg";"BK Häcken";"BK Häcken";1;0;1;0;1;1;3;1;0;0;20;10;10;16;29;8;5;3;3;2
2005-07-30 17:00:00;2005-07-30;"17:00";"Malmö FF - IF Elfsborg";"1 - 1";13044;"Malmö Stadion";2005;"lördag";"HOME";"Malmö FF";"Malmö FF";"IF Elfsborg";"IF Elfsborg";1;1;1;1;0;1;1;0;1;0;18;15;3;16;27;8;3;5;4;5
2005-08-01 19:00:00;2005-08-01;"19:00";"IFK Göteborg - BK Häcken";"1 - 0";13469;"Gamla Ullevi";2005;"måndag";"AWAY";"BK Häcken";"IFK Göteborg";"BK Häcken";"IFK Göteborg";1;0;0;1;-1;1;0;0;0;1;23;17;6;16;25;8;1;7;5;8
2005-08-01 19:00:00;2005-08-01;"19:00";"Hammarby - Halmstads BK";"2 - 1";9218;"Söderstadion 1";2005;"måndag";"HOME";"Hammarby";"Hammarby";"Halmstads BK";"Halmstads BK";2;1;2;1;1;1;3;1;0;0;23;17;6;16;25;7;4;5;6;4
2005-07-31 17:00:00;2005-07-31;"17:00";"Kalmar FF - GIF Sundsvall";"0 - 0";5142;"Fredriksskans";2005;"söndag";"HOME";"Kalmar FF";"Kalmar FF";"GIF Sundsvall";"GIF Sundsvall";0;0;0;0;0;1;1;0;1;0;16;12;4;16;25;6;7;3;7;3
2005-07-30 17:00:00;2005-07-30;"17:00";"Malmö FF - IF Elfsborg";"1 - 1";13044;"Malmö Stadion";2005;"lördag";"AWAY";"IF Elfsborg";"Malmö FF";"IF Elfsborg";"Malmö FF";1;1;1;1;0;1;1;0;1;0;23;23;0;16;23;6;5;5;8;7
2005-08-02 19:00:00;2005-08-02;"19:00";"Landskrona BoIS - Gefle IF";"0 - 1";5595;"Landskrona IP";2005;"tisdag";"AWAY";"Gefle IF";"Landskrona BoIS";"Gefle IF";"Landskrona BoIS";0;1;1;0;1;1;3;1;0;0;13;19;-6;16;20;6;2;8;9;11
2005-08-01 19:00:00;2005-08-01;"19:00";"Hammarby - Halmstads BK";"2 - 1";9218;"Söderstadion 1";2005;"måndag";"AWAY";"Halmstads BK";"Hammarby";"Halmstads BK";"Hammarby";2;1;1;2;-1;1;0;0;0;1;20;23;-3;16;18;5;3;8;10;10
2005-07-31 17:00:00;2005-07-31;"17:00";"Assyriska Fören. - Örgryte IS";"0 - 1";2614;"Bårsta IP";2005;"söndag";"AWAY";"Örgryte IS";"Assyriska Fören.";"Örgryte IS";"Assyriska Fören.";0;1;1;0;1;1;3;1;0;0;20;25;-5;16;18;5;3;8;11;9
2005-08-02 19:00:00;2005-08-02;"19:00";"Landskrona BoIS - Gefle IF";"0 - 1";5595;"Landskrona IP";2005;"tisdag";"HOME";"Landskrona BoIS";"Landskrona BoIS";"Gefle IF";"Gefle IF";0;1;0;1;-1;1;0;0;0;1;15;30;-15;16;16;4;4;8;12;12
2005-07-31 17:00:00;2005-07-31;"17:00";"Assyriska Fören. - Örgryte IS";"0 - 1";2614;"Bårsta IP";2005;"söndag";"HOME";"Assyriska Fören.";"Assyriska Fören.";"Örgryte IS";"Örgryte IS";0;1;0;1;-1;1;0;0;0;1;13;19;-6;16;13;4;1;11;13;14
2005-07-31 17:00:00;2005-07-31;"17:00";"Kalmar FF - GIF Sundsvall";"0 - 0";5142;"Fredriksskans";2005;"söndag";"AWAY";"GIF Sundsvall";"Kalmar FF";"GIF Sundsvall";"Kalmar FF";0;0;0;0;0;1;1;0;1;0;15;27;-12;16;13;3;4;9;14;13
2005-08-08 19:00:00;2005-08-08;"19:00";"Helsingborgs IF - IFK Göteborg";"0 - 2";15105;"Olympia, Helsingborg";2005;"måndag";"AWAY";"IFK Göteborg";"Helsingborgs IF";"IFK Göteborg";"Helsingborgs IF";0;2;2;0;2;1;3;1;0;0;22;10;12;17;32;9;5;3;1;2
2005-08-04 20:00:00;2005-08-04;"20:00";"Djurgården - Hammarby";"2 - 2";27108;"Råsunda";2005;"torsdag";"HOME";"Djurgården";"Djurgården";"Hammarby";"Hammarby";2;2;2;2;0;1;1;0;1;0;33;20;13;17;31;9;4;4;2;1
2005-08-06 16:00:00;2005-08-06;"16:00";"Kalmar FF - Malmö FF";"0 - 2";8523;"Fredriksskans";2005;"lördag";"AWAY";"Malmö FF";"Kalmar FF";"Malmö FF";"Kalmar FF";0;2;2;0;2;1;3;1;0;0;20;15;5;17;30;9;3;5;3;5
2005-08-08 19:00:00;2005-08-08;"19:00";"Helsingborgs IF - IFK Göteborg";"0 - 2";15105;"Olympia, Helsingborg";2005;"måndag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"IFK Göteborg";"IFK Göteborg";0;2;0;2;-2;1;0;0;0;1;25;22;3;17;30;9;3;5;4;6
2005-08-04 20:00:00;2005-08-04;"20:00";"Djurgården - Hammarby";"2 - 2";27108;"Råsunda";2005;"torsdag";"AWAY";"Hammarby";"Djurgården";"Hammarby";"Djurgården";2;2;2;2;0;1;1;0;1;0;25;19;6;17;26;7;5;5;5;4
2005-08-08 19:00:00;2005-08-08;"19:00";"IF Elfsborg - BK Häcken";"2 - 0";8667;"Borås Arena";2005;"måndag";"HOME";"IF Elfsborg";"IF Elfsborg";"BK Häcken";"BK Häcken";2;0;2;0;2;1;3;1;0;0;25;23;2;17;26;7;5;5;6;7
2005-08-08 19:00:00;2005-08-08;"19:00";"IF Elfsborg - BK Häcken";"2 - 0";8667;"Borås Arena";2005;"måndag";"AWAY";"BK Häcken";"IF Elfsborg";"BK Häcken";"IF Elfsborg";2;0;0;2;-2;1;0;0;0;1;23;19;4;17;25;8;1;8;7;8
2005-08-06 16:00:00;2005-08-06;"16:00";"Kalmar FF - Malmö FF";"0 - 2";8523;"Fredriksskans";2005;"lördag";"HOME";"Kalmar FF";"Kalmar FF";"Malmö FF";"Malmö FF";0;2;0;2;-2;1;0;0;0;1;16;14;2;17;25;6;7;4;8;3
2005-08-07 17:00:00;2005-08-07;"17:00";"Örgryte IS - Halmstads BK";"2 - 1";3540;"Gamla Ullevi";2005;"söndag";"HOME";"Örgryte IS";"Örgryte IS";"Halmstads BK";"Halmstads BK";2;1;2;1;1;1;3;1;0;0;22;26;-4;17;21;6;3;8;9;9
2005-08-08 19:00:00;2005-08-08;"19:00";"GIF Sundsvall - Gefle IF";"2 - 2";6547;"Norrporten Arena";2005;"måndag";"AWAY";"Gefle IF";"GIF Sundsvall";"Gefle IF";"GIF Sundsvall";2;2;2;2;0;1;1;0;1;0;15;21;-6;17;21;6;3;8;10;11
2005-08-07 17:00:00;2005-08-07;"17:00";"Assyriska Fören. - Landskrona BoIS";"0 - 1";2232;"Bårsta IP";2005;"söndag";"AWAY";"Landskrona BoIS";"Assyriska Fören.";"Landskrona BoIS";"Assyriska Fören.";0;1;1;0;1;1;3;1;0;0;16;30;-14;17;19;5;4;8;11;12
2005-08-07 17:00:00;2005-08-07;"17:00";"Örgryte IS - Halmstads BK";"2 - 1";3540;"Gamla Ullevi";2005;"söndag";"AWAY";"Halmstads BK";"Örgryte IS";"Halmstads BK";"Örgryte IS";2;1;1;2;-1;1;0;0;0;1;21;25;-4;17;18;5;3;9;12;10
2005-08-08 19:00:00;2005-08-08;"19:00";"GIF Sundsvall - Gefle IF";"2 - 2";6547;"Norrporten Arena";2005;"måndag";"HOME";"GIF Sundsvall";"GIF Sundsvall";"Gefle IF";"Gefle IF";2;2;2;2;0;1;1;0;1;0;17;29;-12;17;14;3;5;9;13;13
2005-08-07 17:00:00;2005-08-07;"17:00";"Assyriska Fören. - Landskrona BoIS";"0 - 1";2232;"Bårsta IP";2005;"söndag";"HOME";"Assyriska Fören.";"Assyriska Fören.";"Landskrona BoIS";"Landskrona BoIS";0;1;0;1;-1;1;0;0;0;1;13;20;-7;17;13;4;1;12;14;14
2005-08-14 17:00:00;2005-08-14;"17:00";"Gefle IF - Djurgården";"1 - 3";7198;"Strömvallen";2005;"söndag";"AWAY";"Djurgården";"Gefle IF";"Djurgården";"Gefle IF";1;3;3;1;2;1;3;1;0;0;36;21;15;18;34;10;4;4;1;1
2005-08-13 16:00:00;2005-08-13;"16:00";"IFK Göteborg - Kalmar FF";"0 - 0";8271;"Gamla Ullevi";2005;"lördag";"HOME";"IFK Göteborg";"IFK Göteborg";"Kalmar FF";"Kalmar FF";0;0;0;0;0;1;1;0;1;0;22;10;12;18;33;9;6;3;2;2
2005-08-14 17:00:00;2005-08-14;"17:00";"Malmö FF - Assyriska Fören.";"2 - 2";12862;"Malmö Stadion";2005;"söndag";"HOME";"Malmö FF";"Malmö FF";"Assyriska Fören.";"Assyriska Fören.";2;2;2;2;0;1;1;0;1;0;22;17;5;18;31;9;4;5;3;5
